ISO_3_CODE,COUNTRYNAME,WHO_REGION,YEAR,VACCINECODE,VACCINE_DESCRIPTION,SCHEDULEROUNDS,TARGETPOP,TARGETPOP_DESCRIPTION,GEOAREA,AGEADMINISTERED,AGEADMINISTERED_MONTHS
BHR,Bahrain,EMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,Unknown,General/routine,NATIONAL,<=Y9,
BHR,Bahrain,EMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BHR,Bahrain,EMRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,2.0
BHR,Bahrain,EMRO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,4.0
BHR,Bahrain,EMRO,2023.0,IPV,IPV (Inactivated polio vaccine),3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,6.0
BHR,Bahrain,EMRO,2023.0,IPV,IPV (Inactivated polio vaccine),4.0,RISKGROUPS,Risk group(s),NATIONAL,M18,18.0
BHR,Bahrain,EMRO,2023.0,IPV,IPV (Inactivated polio vaccine),5.0,RISKGROUPS,Risk group(s),NATIONAL,Y5,60.0
BHR,Bahrain,EMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,Unknown,General/routine,NATIONAL,Y2,24.0
BHR,Bahrain,EMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
BHR,Bahrain,EMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BHR,Bahrain,EMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
BHR,Bahrain,EMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,Unknown,General/routine,NATIONAL,M12,12.0
BHR,Bahrain,EMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,Unknown,General/routine,NATIONAL,M18,18.0
BHR,Bahrain,EMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,HW,Health workers,NATIONAL,Not Specified,
BHR,Bahrain,EMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BHR,Bahrain,EMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
BHR,Bahrain,EMRO,2023.0,OPV,OPV (Oral polio vaccine),2.0,Unknown,General/routine,NATIONAL,M4,4.0
BHR,Bahrain,EMRO,2023.0,OPV,OPV (Oral polio vaccine),3.0,Unknown,General/routine,NATIONAL,M6,6.0
BHR,Bahrain,EMRO,2023.0,OPV,OPV (Oral polio vaccine),4.0,Unknown,General/routine,NATIONAL,M18,18.0
BHR,Bahrain,EMRO,2023.0,OPV,OPV (Oral polio vaccine),5.0,Unknown,General/routine,NATIONAL,Y5,60.0
BHR,Bahrain,EMRO,2023.0,OPV,OPV (Oral polio vaccine),1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
BHR,Bahrain,EMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y50,
BHR,Bahrain,EMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
BHR,Bahrain,EMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,Unknown,General/routine,NATIONAL,M15,15.0
BHR,Bahrain,EMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
BHR,Bahrain,EMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y5-Y50,
BHR,Bahrain,EMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,6.0
BHR,Bahrain,EMRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y65,
BHR,Bahrain,EMRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y2,
BHR,Bahrain,EMRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+Y5,60.0
BHR,Bahrain,EMRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
BHR,Bahrain,EMRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
BHR,Bahrain,EMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,Unknown,General/routine,NATIONAL,>=Y7,
BHR,Bahrain,EMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,Not Specified,
BHR,Bahrain,EMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BHR,Bahrain,EMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,ADULTS,Adults,NATIONAL,>Y65,
BHR,Bahrain,EMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y13,156.0
BHR,Bahrain,EMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BHR,Bahrain,EMRO,2023.0,TYPHOID_PS,Typhoid polysaccharide vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y2,
BHR,Bahrain,EMRO,2023.0,TYPHOID_PS,Typhoid polysaccharide vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,>=Y2,
BHR,Bahrain,EMRO,2023.0,VARICELLA,Varicella vaccine,1.0,Unknown,General/routine,NATIONAL,Y1,12.0
BHR,Bahrain,EMRO,2023.0,VARICELLA,Varicella vaccine,2.0,Unknown,General/routine,NATIONAL,Y3,36.0
BHR,Bahrain,EMRO,2023.0,VARICELLA,Varicella vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
BHR,Bahrain,EMRO,2023.0,VARICELLA,Varicella vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BHR,Bahrain,EMRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
BHS,Bahamas,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4-Y5,
BHS,Bahamas,AMRO,2023.0,DTWPHIB,DTwP-Hib (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M15,15.0
BHS,Bahamas,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
BHS,Bahamas,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
BHS,Bahamas,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
BHS,Bahamas,AMRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,
BHS,Bahamas,AMRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+M6,6.0
BHS,Bahamas,AMRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,
BHS,Bahamas,AMRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+M6,6.0
BHS,Bahamas,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,ADULTS,Adults,NATIONAL,1st contact,
BHS,Bahamas,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,ADULTS,Adults,NATIONAL,+M1,1.0
BHS,Bahamas,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,ADULTS,Adults,NATIONAL,+M5,5.0
BHS,Bahamas,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y9-Y12,
BHS,Bahamas,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,6.0
BHS,Bahamas,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,
BHS,Bahamas,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
BHS,Bahamas,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,Not Specified,
BHS,Bahamas,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BHS,Bahamas,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,Unknown,General/routine,NATIONAL,>=M6,
BHS,Bahamas,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,Unknown,General/routine,NATIONAL,>=M6,
BHS,Bahamas,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BHS,Bahamas,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,Unknown,General/routine,NATIONAL,M2,2.0
BHS,Bahamas,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,Unknown,General/routine,NATIONAL,M4,4.0
BHS,Bahamas,AMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,Unknown,General/routine,NATIONAL,Y16,192.0
BHS,Bahamas,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,Unknown,General/routine,NATIONAL,M12,12.0
BHS,Bahamas,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,Unknown,General/routine,NATIONAL,M15,15.0
BHS,Bahamas,AMRO,2023.0,MPOX,Mpox (monkeypox) vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
BHS,Bahamas,AMRO,2023.0,MPOX,Mpox (monkeypox) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BHS,Bahamas,AMRO,2023.0,OPV,OPV (Oral polio vaccine),3.0,Unknown,General/routine,NATIONAL,M6,6.0
BHS,Bahamas,AMRO,2023.0,OPV,OPV (Oral polio vaccine),4.0,Unknown,General/routine,NATIONAL,Y4-Y5,
BHS,Bahamas,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
BHS,Bahamas,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
BHS,Bahamas,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
BHS,Bahamas,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,4.0,Unknown,General/routine,NATIONAL,M15,15.0
BHS,Bahamas,AMRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,ADULTS,Adults,SUBNATIONAL,1st contact,
BHS,Bahamas,AMRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),SUBNATIONAL,1st contact,
BHS,Bahamas,AMRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
BHS,Bahamas,AMRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
BHS,Bahamas,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,+Y10,120.0
BHS,Bahamas,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,Unknown,General/routine,NATIONAL,>Y10,
BHS,Bahamas,AMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y12,144.0
BHS,Bahamas,AMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,PW,Pregnant women,NATIONAL,Not Specified,
BHS,Bahamas,AMRO,2023.0,VARICELLA,Varicella vaccine,1.0,Unknown,General/routine,NATIONAL,M12,12.0
BHS,Bahamas,AMRO,2023.0,VARICELLA,Varicella vaccine,2.0,Unknown,General/routine,NATIONAL,Y4-Y5,
BHS,Bahamas,AMRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,
BIH,Bosnia and Herzegovina,EURO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,Unknown,General/routine,NATIONAL,B,
BIH,Bosnia and Herzegovina,EURO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
BIH,Bosnia and Herzegovina,EURO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,2.0,Unknown,General/routine,NATIONAL,M3-M4,
BIH,Bosnia and Herzegovina,EURO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,3.0,Unknown,General/routine,NATIONAL,M4-M6,
BIH,Bosnia and Herzegovina,EURO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18-Y2,
BIH,Bosnia and Herzegovina,EURO,2023.0,DTAPIPV,DTaP-IPV (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y5-Y7,
BIH,Bosnia and Herzegovina,EURO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
BIH,Bosnia and Herzegovina,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
BIH,Bosnia and Herzegovina,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BIH,Bosnia and Herzegovina,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,Unknown,General/routine,NATIONAL,B,
BIH,Bosnia and Herzegovina,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,Unknown,General/routine,NATIONAL,M1,1.0
BIH,Bosnia and Herzegovina,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
BIH,Bosnia and Herzegovina,EURO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,Unknown,General/routine,Not Specified,Y9-Y14,
BIH,Bosnia and Herzegovina,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,Not Specified,
BIH,Bosnia and Herzegovina,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
BIH,Bosnia and Herzegovina,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,Not Specified,
BIH,Bosnia and Herzegovina,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BIH,Bosnia and Herzegovina,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BIH,Bosnia and Herzegovina,EURO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
BIH,Bosnia and Herzegovina,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,Unknown,General/routine,NATIONAL,Y6,72.0
BIH,Bosnia and Herzegovina,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,Unknown,General/routine,NATIONAL,Y1,12.0
BIH,Bosnia and Herzegovina,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
BIH,Bosnia and Herzegovina,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BIH,Bosnia and Herzegovina,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,B_ADO_W,General/routine,NATIONAL,Y14-Y18,
BIH,Bosnia and Herzegovina,EURO,2023.0,TT,TT (Tetanus toxoid) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
BLR,Belarus,EURO,2023.0,ANTHRAX,Anthrax vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BLR,Belarus,EURO,2023.0,AP,aP (acellular pertussis) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2-M18,
BLR,Belarus,EURO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,Unknown,General/routine,NATIONAL,D3-D5,
BLR,Belarus,EURO,2023.0,D_S,Diphtheria vaccine for older children and adults,1.0,Unknown,General/routine,NATIONAL,Y11,132.0
BLR,Belarus,EURO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",1.0,B_CHILD_W,General/routine,NATIONAL,Y6,72.0
BLR,Belarus,EURO,2023.0,DTAP,DTaP (acellular) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M18,18.0
BLR,Belarus,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,2.0
BLR,Belarus,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M3,3.0
BLR,Belarus,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M4,4.0
BLR,Belarus,EURO,2023.0,DTAPIPV,DTaP-IPV (acellular) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2-M18,
BLR,Belarus,EURO,2023.0,DTWP,DTwP (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,18.0
BLR,Belarus,EURO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
BLR,Belarus,EURO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,Unknown,General/routine,NATIONAL,M3,3.0
BLR,Belarus,EURO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,Unknown,General/routine,NATIONAL,M4,4.0
BLR,Belarus,EURO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BLR,Belarus,EURO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BLR,Belarus,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BLR,Belarus,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,Unknown,General/routine,NATIONAL,B,
BLR,Belarus,EURO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y1-Y4,
BLR,Belarus,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,
BLR,Belarus,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
BLR,Belarus,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,Not Specified,
BLR,Belarus,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BLR,Belarus,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,Unknown,General/routine,NATIONAL,>Y3,
BLR,Belarus,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,Unknown,General/routine,NATIONAL,M6-Y3,
BLR,Belarus,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BLR,Belarus,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,Unknown,General/routine,NATIONAL,M2,2.0
BLR,Belarus,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,Unknown,General/routine,NATIONAL,M3,3.0
BLR,Belarus,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),3.0,Unknown,General/routine,NATIONAL,M4,4.0
BLR,Belarus,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),4.0,Unknown,General/routine,NATIONAL,Y7,84.0
BLR,Belarus,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,Unknown,General/routine,NATIONAL,Y1,12.0
BLR,Belarus,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,Unknown,General/routine,NATIONAL,Y6,72.0
BLR,Belarus,EURO,2023.0,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,4.0
BLR,Belarus,EURO,2023.0,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M12,12.0
BLR,Belarus,EURO,2023.0,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,2.0
BLR,Belarus,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,2.0
BLR,Belarus,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,4.0
BLR,Belarus,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M12,12.0
BLR,Belarus,EURO,2023.0,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BLR,Belarus,EURO,2023.0,TBE_ADULT,Adult TBE (tick borne encephalitis) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BLR,Belarus,EURO,2023.0,TBE_PEDIATRIC,Pediatric TBE (tick borne encephalitis) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BLR,Belarus,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y6,72.0
BLR,Belarus,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,B_ADO_F,General/routine,NATIONAL,Y16,192.0
BLR,Belarus,EURO,2023.0,TT,TT (Tetanus toxoid) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BLR,Belarus,EURO,2023.0,TULAREMIA,Tularemia vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BLR,Belarus,EURO,2023.0,YF,YF (Yellow fever) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
BLZ,Belize,AMRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,Unknown,General/routine,NATIONAL,B,
BLZ,Belize,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,2.0
BLZ,Belize,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,4.0
BLZ,Belize,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,6.0
BLZ,Belize,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",4.0,RISKGROUPS,Risk group(s),NATIONAL,M18,18.0
BLZ,Belize,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",5.0,RISKGROUPS,Risk group(s),NATIONAL,Y4,48.0
BLZ,Belize,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",6.0,RISKGROUPS,Risk group(s),NATIONAL,Y12,144.0
BLZ,Belize,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,18.0
BLZ,Belize,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4,48.0
BLZ,Belize,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
BLZ,Belize,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
